"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,-0.2402,0,0,0,0,0,0,0,0.4196,0,-0.0739,0,0.2273,0,0,0,-0.2832,-0.3187,-0.1503,-0.3041,0.2298
"E_quiet",0,0,0.3286,-0.1436,-0.0241,0,0,-0.7681,-0.322,0,0.3007,-0.3732,0.3822,0.2654,0,0,-0.2247,-0.2055,0.0918,0,0,0
"C_lazy",0,0,0,-0.4434,-0.3277,0,0,0,0,0,0,0,-0.2091,-0.1962,0,0,0,0,0,0,0,-0.2415
"N_relaxed",0,0.7159,-0.4594,0,0.5918,-0.2102,0.4715,0.9299,0.6419,1.0164,-0.4129,0.7983,-0.6835,-0.6336,-0.3859,-1.2183,0.5949,0,-0.3675,0.4073,-0.2617,0.0905
"N_depressed",0,0,0.4803,0,0,-0.1296,0,-0.2944,0,0,0.4032,0,0,0.2326,-0.0106,0,0,0,0,-0.3754,-0.0444,0.1962
"E_outgoing",-0.2341,0,0.3972,0,0,0.2749,-0.0216,-0.9632,0.8633,-1.8704,-0.174,0,0.7745,0.2559,0,1.7678,-0.5942,0,0,0,0.2202,-1.0839
"A_kind",0.2484,0,0,0,0,0,0.0972,0,0,0,0,0,0.3163,0,0,-0.1592,0.2276,0,0,0.146,0,-0.2233
"C_reliable",-0.2293,-0.1368,0.4645,-0.2607,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1801,0,0.3067,-0.6894,0
"N_worried",0,0.7269,0,0,0,0,-0.2153,0,-0.0339,0.2602,0,0,0,0,0.2063,0,-0.2628,0,-0.3403,0,-0.1443,0
"self_esteem",0,0,0,-0.2866,0,0,0,0,0.0878,0,-0.0207,0,0,0,0,0.3219,-0.2219,0,0.0742,0,-0.1018,-0.6345
"negEmo",0,0,0.2073,-0.2435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2357,0,0,0.2472
