"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0,0,0.1193,0,0,0,0,0,0,0,0.0988,0,0
"E_quiet",0,0,0,0,0,0,0,0,0,0,0,0,0.1116,0.1475,0,0,0,0,0,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1121,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0.0982,0,0,0,0,0,0,0,0,0,0,0,0.1178,0,0,0,0,0,0,0
"N_depressed",0,0,0.0821,0,0,0.0874,0.1156,0,0,0,0.1331,0,0,0,0,0,0,0,0,0.103,0,0
"E_outgoing",0,0.0945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1084,0,0,0,0,0,0
"A_kind",0,0.0752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1072,0,0,0,0,0
"C_reliable",0,0,0,0,0,0.077,0,0,0,0,0,0,0,0.0834,0,0,0,0.1109,0,0,0,0
"N_worried",0,0.0951,0,0,0,0,0,0,0,0,0,0.1629,0,0,0,0,0,0,0.163,0.1447,0,0
"self_esteem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1344,0
"negEmo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495,0,0,0,0,0,0.109
