"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0,0,0.1507,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0,0,0,0,0,0,0,0.5899,0,-0.357,-0.0861,0,0,0,0,0,0.3955,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0,0,0,0.5905,0,0,0,0,0,0,0,0,0.1298,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0.2813,0,0,0,0,0,0.6401,0,0,0,0,0,0,0,0,0.0879,0,0
"E_outgoing",0,0,0,0,0,0,-0.2521,0,0,0.293,0,0,0,0,0,-0.1437,0,0,0,0,0,0
"A_kind",0,0,0,0,0,0,0,-2.2976,1.1981,0,0,-0.8479,0,0,0,0,0.014,0,0,0,0,0
"C_reliable",0,0,0.3412,0,0,0.005,0,0.4082,-0.1868,0,0,0.1454,0.7536,-0.1735,0.5065,0,0.3424,0.3699,0,0,0,0
"N_worried",0,-252.7168,-716.4458,433.2791,0,1128.8586,0,0,308.5556,1062.9755,0,-439.1128,0,-166.9164,0,0,577.5854,-355.4924,1659.8141,-1035.1563,0,0
"self_esteem",0,-0.3123,0,0,0,0.6274,0,0,0,0,0,0,0,0,0,0,-0.4494,0,0,0,-0.5176,0
"negEmo",0,0,0,0,0,0,0.216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1572
