"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0.2052,0,0.2608,0,0,0,0,-0.2098,0,0,0,0,0
"E_quiet",0,0,0,0.2521,-0.4342,-0.2116,0,-0.1507,0,-0.1962,0.2229,0,0.0222,0,0,0,0,0,0,0,0.1254,-0.521
"C_lazy",0.1758,0,0,0.3172,0.1873,-0.5798,0,0.1322,-0.1188,0,0,0,-0.3054,0.1535,0,-0.5217,0,-0.0645,0,0,0.7258,0
"N_relaxed",0,0,0.599,0,0,0,0.9292,0,0,0,-0.3723,0,0.5233,-0.5644,1.1639,0.931,0,0.3722,0,0,0,0.7133
"N_depressed",0,0.2765,0,0,0,0,0,0,0,0.3453,0,0,0,0,0,0,0,-0.2016,-0.2406,-0.0035,0.139,0.7491
"E_outgoing",0.5194,0,0.2425,0,0,0,0,0,0,0,0,0.3231,0,-0.2447,0.3382,-0.0545,0,0,0,0.412,-0.2569,0
"A_kind",0,-0.2068,0,0,0.6736,0,0,0,0.1408,0.212,0,-0.5154,-0.27,0.2262,0,0,0.149,0,0,-0.1832,0,0
"C_reliable",0,-0.511,0,-1.0403,0,0,0,-0.3295,-0.1333,0,0,0,0,0,0,0,0,0.0438,0,0,0,0
"N_worried",0,0,0,0,0,0,0,0,0,0,0.5448,0.1983,0,0,-0.2527,0,-0.1787,0,-0.2532,-0.4111,0,0
"self_esteem",0,0,0,0,0,0,-0.2375,0.2134,0,0,0,0,0.0875,0,0,0,0,0,0,0,0.1035,-0.6069
"negEmo",0,0,0,0.1975,0,0,0,0,0,0,0,0,0,0,0,0,0.183,0,0,0,0,-0.188
