"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0,0.1566,0.1326,0,0,0,0,0,0,0.1543,0.4333,0,0
"E_quiet",0,0,0,0,0.2814,0,0,0,0,0,0,0,0.1122,0,0,0,0,0,0,0,0,0.2251
"C_lazy",0,0,0,0,0,0,0,0,1.0814,0,0,0,0,0.2225,0,0,0,0.1606,0,0,0,0
"N_relaxed",0.3428,0.4475,0.2326,0,0.6649,0,0,0,1.1378,0,1.0106,0,0.2914,0.2527,0.4256,0,0.4759,0,0,0,0.6391,0.4081
"N_depressed",0,0,0.06,0,0,0,0,0,0,0,0,0,0,0.0317,0,0,0,0.0434,0,0.123,0,0
"E_outgoing",0,0.0845,0.1032,0.1231,0,0,0.1235,0,0.3722,0,0,0,0,0,0.0921,0.127,0.1265,0.111,0,0,0.1216,0
"A_kind",0,0,0,0.0832,0,0,0,0,0,0,0,0.1482,0,0,0,0,0.1215,0,0,0,0,0
"C_reliable",0,0,0,0,0,0,0,0.6016,0,0.2119,0,0,0,0,0,0,0,0.1858,0,0,0,0
"N_worried",0.0487,0,0.0635,0.0384,0.0687,0,0.0468,0,0.2711,0.0403,0.065,0.0639,0,0.0416,0,0.0481,0.045,0.0738,0.1028,0.1678,0.0545,0.1071
"self_esteem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1007,0
"negEmo",0,0,0,0,0.3244,0,0.2776,0.3999,0,0,0,0.2431,0,0,0,0,0,0,0.2981,0,0.1937,0.3455
