"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0,0,0.1046,0,0,0,0,0.0356,0,0,0.0416,0,0
"E_quiet",0,0,0,0,0,0.053,0.0778,0.0534,0,0.0511,0,0.1099,0.0728,0.09,0,0.0683,0.0536,0.0792,0,0,0,0
"C_lazy",0,0,0,0.2773,0,0,0,0,0,0,0,0,0,0.1893,0,0,0,0,0,0,0.1169,0
"N_relaxed",0,0,0.1355,0,0.0537,0,0.0918,0,0,0,0.0614,0,0,0,0.0923,0,0.0514,0,0,0,0,0
"N_depressed",0,0,0,0,0.1312,0,0.1848,0,0,0.1517,0.1692,0,0,0,0,0.112,0,0.2126,0,0.1327,0,0
"E_outgoing",0,0.1037,0.1518,0,0,0,0,0,0.128,0.0931,0,0.2266,0,0,0,0.103,0,0,0,0.0984,0,0
"A_kind",0,0,0.2227,0,0,0,0.2065,0,0,0,0,0,0,0,0,0,0.1033,0,0,0,0,0
"C_reliable",0,0,0,0,0.0639,0,0,0,0,0.0695,0,0,0.0739,0.1123,0,0.0759,0,0.1116,0,0.0731,0,0
"N_worried",0,0,0,0,0,0,0.1648,0,0,0.0924,0,0.2364,0.0904,0.1865,0,0,0,0,0.1081,0,0,0
"self_esteem",0,0,0,0,0.0506,0.0529,0.059,0.0357,0.0544,0,0.0461,0.1126,0,0,0,0,0,0,0,0,0.0895,0.0589
"negEmo",0,0,0.458,0,0,0,0,0,0,0.3934,0,0,0,0,0.3505,0,0,0.3669,0,0,0,0.262
