"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,-0.7517,0,-0.0034,-0.2921,0,-0.4858,-0.2978,0,0,-0.3728,0.1535,0,0,0.372,0,0,0.2273,-0.1726,0,0,0
"E_quiet",0,0,0,1.4309,-0.2571,0,0.6933,0,0,0,0,0,0.7892,0,0,0,0,0.4206,0,0.2604,0,0.6652
"C_lazy",0,0.1332,0,0,0,0.2433,0,0,0,0,0,0,0,0.431,0,0,0,0.2188,0,0,0,-0.2993
"N_relaxed",0.3883,-0.8348,0,0,0,-0.3125,0,0,-0.3476,0,0,0.4313,0,0,-0.1699,-0.3506,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0,0,0,0.3923,0,0,0,0,0,0,0,0,-0.094,0,0
"E_outgoing",0.3923,0,0,0,0,0,0,0,0,0,0,0.1591,0,0,0,-0.0426,0,0,0,0,0,0
"A_kind",0,0,0,0,0,0,-0.3375,-0.6163,0,0,0.444,0,0,0,-0.4032,0,-0.0551,0,0,-0.2921,0,0
"C_reliable",0.5689,0,0,0,0,0,0,0,0.1867,0,0,0,0,-0.393,0,0,0,-0.0229,0,0,0,0
"N_worried",0,0,0,0,0,0.5905,0,0,0,0,0,0,0,0,0,0,0,0,0.0725,0,0,0
"self_esteem",0,0,0,0,0,-0.1134,0,0,0.1536,0,0.5177,-0.2498,0,-0.1667,0,0,0.3023,0.1956,0,0,0.0156,0
"negEmo",0,0,0,0,0,-0.5729,0,0,0,-0.5117,0,0,0,0,0,-0.667,0,0,0,0,0,0.5035
