"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,3.519,0,4.8369,0,1.5124,0,0,4.1623,2.9161,0,3.5924,1.8514,5.886,0,4.0413,0,4.3142,0
"E_quiet",0.179,0,0,0,0.1824,0,0,0,0,0,0,0,0.1113,0,0,0,0,0,0,0,0.1176,0
"C_lazy",0.1334,0,0,0.0846,0.0911,0,0.1099,0,0,0.083,0,0,0.0862,0.1354,0,0.1171,0,0,0.1009,0,0,0
"N_relaxed",0,0,0,0,0,0.2056,0,0.1248,0,0,0.1086,0,0.0856,0,0.128,0,0.1298,0.134,0,0,0.0922,0
"N_depressed",0.1239,0.0773,0.1267,0,0.1205,0.1443,0.1183,0,0,0,0.0905,0.1317,0.0805,0.1763,0.0865,0.1541,0,0.1065,0,0.1279,0.1126,0.1105
"E_outgoing",0,0.1733,0,0,0,0.232,0,0,0,0,0,0,0,0,0,0.1845,0,0.2358,0.1759,0,0.2156,0
"A_kind",0.113,0.057,0,0.1181,0,0,0,0.0912,0,0,0,0,0,0,0.0899,0,0.0915,0.091,0,0.0854,0.0795,0.0772
"C_reliable",0.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1351,0.1282,0,0,0.1087
"N_worried",0.1444,0,0,0.096,0,0,0,0,0.1485,0,0.1237,0,0,0.127,0,0,0.1309,0,0.0907,0.1067,0.0812,0
"self_esteem",0,0,0,0,0.1342,0,0,0,0,0,0,0,0,0,0.1352,0,0,0,0.1394,0.1403,0.1188,0
"negEmo",0.1355,0.0706,0,0,0,0.1804,0,0.1312,0,0.0894,0,0.1382,0,0,0.1119,0.0892,0.1389,0,0.1024,0,0,0.1211
