"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0.0513,0,0,0,0.0509,0,0,0.051,0.1414,0,0.0383,0,0,0.0289,0.0407,0,0,0.0424,0
"E_quiet",0,0,0,0,0,0,0,0,0,0.1459,0,0.8065,0.1036,0,0,0,0.1594,0,0,0,0,0.2544
"C_lazy",0,0,0,0.0937,0.0789,0,0,0.1412,0,0.0682,0.1906,0.32,0.0461,0.0775,0.0988,0,0,0,0.1131,0.1455,0.1372,0.1441
"N_relaxed",0.496,0,0,0,0,0,0,0.1382,0,0,0,0,0.0566,0.1148,0.104,0,0.112,0,0.1551,0,0,0.1778
"N_depressed",0.1921,0,0.0683,0,0,0,0.0714,0.0784,0,0,0,0,0.0299,0.0548,0,0,0.0571,0.0752,0.0794,0.1015,0,0.0973
"E_outgoing",0,0,0,0,0,0,0.1344,0.1466,0.1592,0,0,0,0,0,0.147,0.1106,0,0,0,0,0,0.1506
"A_kind",0,0,0,0,0,0,2.3006,0,0,0,0.7436,0,0,0.4153,0,0,0.5172,0,0,2.0429,0.4643,0.6257
"C_reliable",0,0,0.146,0,0,0.1623,0,0.1705,0.1766,0.1005,0.2988,0,0.07,0,0,0,0.0835,0.1691,0.1688,0.2135,0,0
"N_worried",0,0,0,0,0,0,0,0,0,0.0845,0,0,0,0,0,0,0,0,0.1192,0,0,0
"self_esteem",0.3746,0,0,0,0,0,0,0,0.1395,0,0,0,0.0571,0.1063,0,0.1055,0,0,0,0,0.1291,0
"negEmo",0,0,0.1779,0,0,0.2159,0,0.1444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1947
