"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,-0.2351,0,0,0,0,0,-0.1943,0.356,-0.1814,0.3087,-0.1072,0,-0.0635,0,0.557,0,0.2444,0,0,0,0
"E_quiet",0,0,0,0,-0.8978,0,0,0,0,0,0,-0.3263,-0.3593,0,-0.372,0,0,-0.1371,0,0,-0.2569,0
"C_lazy",0,0,0,0,0,0,0,-0.6674,0,0,0,0,0,0.2958,0,0,0,0.3495,0,0,0,0
"N_relaxed",0,0,0,0,0,0,0,-0.2255,0,-0.3398,0,0,0,0,0.0424,0,0,0,0,0,0,0.4468
"N_depressed",0,0,0,-0.2961,0,0,0.2673,0.1371,0,0,0,0,0,-0.3716,0,-0.4771,0,0,0,-0.0152,0,0
"E_outgoing",0,1.1198,0,0,0,0,0,0,0,0,0,0,0,0.316,0.5093,-0.5451,0.7533,0,0,0,0,0
"A_kind",0.1613,0,0,0,0,0,0.9148,0,0,0,0.2169,0.2489,-0.4497,0.5729,0,-0.3222,-0.3174,0,-0.8014,0,0,0.3156
"C_reliable",0,0,0,0,0,0,0,0,0,0.1724,-0.6105,0,0.4386,0,0,0,0.3484,0.0497,0.4031,0,0,0
"N_worried",0,0,0.6996,0,0,0,0,0,0,0,0.5316,0,0,0,0,0,0,0,-0.283,0,0,0
"self_esteem",0,0,0.2395,0,-0.2553,0,0,0,0,0,0.2341,0,0,0,0,0,0,0,0,0,-0.0867,0
"negEmo",0,0,0,0,0,0,0,0,0,0,0,-0.3207,0,0,0,0,0,0,0,0,0,0.0235
