"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,-0.0272,-0.5166,0,0,0,-0.2295,1.1738,0,0.0481,-0.1237,0,0.1288,0.5758,0,-0.122,-0.1067,0,0,0,-0.2947
"E_quiet",0,0,0,0,0,0,0,0,0,0,0,0,0.198,0,0,0,0,0,0,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,0,-0.2932,0,-0.0057,0,0,0,0,0,0,0,-0.3921
"N_relaxed",0,0,0,0,0.2261,0,0,0,0,0.4605,0,0,0,0,0.0832,0,0,-0.4456,0,0,0,0
"N_depressed",0,0,0.4273,0,0,0,0,0.5626,0,-0.7333,0,0,0,0,0,0,0,0,0,-0.1174,0,0
"E_outgoing",0,0,0,0,0,0.2229,0,0,0,0,0,0,0,0,0,0.4407,0,-0.597,0,0,0,-0.336
"A_kind",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3859,0,0,-0.0521,0,0,0.2793,0,0
"C_reliable",-0.5749,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3515,0,0,0.0392,0,0,0,0
"N_worried",0,0,0,0,0.2481,0,0,0,0,0,0.5042,0,0,-0.2128,0,0,0,0,-0.069,0,-0.2085,0.4498
"self_esteem",0.8998,0,0,0,0,0,0,0,0,0,0,-0.2908,0,0,0,0,0,0,0,0,-0.089,0
"negEmo",0,0.3565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1544
