"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,-0.3214,0,0,0,0,0,-0.7028,0,0,0,0.4047,0,0.0667,0.4266,0.4556,0,0.1436,0,0,-0.5407,0
"E_quiet",0,0,0,0,0,0,0,0,0,0,0,0,0.366,0,0,0,0,0,0,0,0,0.332
"C_lazy",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331,0.3809,0,0,0,0,0,0.3787,0
"N_relaxed",0,0,-0.5218,0,0,0.335,0,0,0,0,0,0,0,0,0.6407,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247,0,0
"E_outgoing",0,-0.5271,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4418,0,0,0,0,0,0
"A_kind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0,0
"C_reliable",0,0,0.1017,0,0,0.2464,0,0,0,0,0,0,0,0,0,0,0,-0.0319,0,0,0.4454,0
"N_worried",0,-0.3572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3138,0.5283,0,0,0
"self_esteem",0,0,0,0,0,0,0,0,0,0,0,0,-0.2889,0,0,0,0,0,-0.5287,0,-0.2366,0
"negEmo",0,0,0,0,0,0,0.2193,0,0,0,0,0,0,0,0,0.1855,-0.3746,0,0.1248,0,0,0.1805
