"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0.0582,0.0474,0,0,0,0,0,0,0.1218,0,0,0,0,0,0,0,0.1315,0,0
"E_quiet",0,0,0.5304,0.3414,0,0,0,0,0,0,0.4202,0,0.1634,0.5282,0,0,0,0,0,0,0,0
"C_lazy",0,0.0855,0,0,0.0793,0,0.0778,0,0.1655,0,0.1506,0,0,0.1929,0,0,0,0,0,0.1831,0.1303,0
"N_relaxed",0,0.0877,0,0,0,0,0,0,0,0.1492,0,0,0,0,0.1131,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0,0,0.0717,0,0,0,0,0,0,0,0,0,0.1485,0,0
"E_outgoing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1344,0.1311,0,0.1282,0,0,0.1971
"A_kind",0,0.0779,0,0,0,0,0,0,0,0,0.1593,0,0,0,0,0,0.1295,0,0,0,0,0
"C_reliable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1762,0,0,0,0
"N_worried",0,0,0,0,0,0,0,0,0,0,0.1456,0,0.0863,0,0.1327,0,0,0,0.1369,0,0,0.1709
"self_esteem",0,0,0,0,0,0,0,0.0682,0,0,0,0,0,0,0,0,0,0,0,0,0.1084,0
"negEmo",0.3094,0,0.6789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3605,0,0.2446
