"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0.0092,0.0139,0,0,0,0,0,0,0,0,0.1937,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0,0,0.0846,0,0.1999,0,0.6058,0,0,0,0.1871,0,0,0,0,0,0,0,0.2206,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,0.1985,0,0,0.1237,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0,0,0.0629,0,0.1263,0,0,0.1449,0,0,0,0,0.1302,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0.0371,0,0,0,0,0,0,0,0,0,0,0,0.117,0,0.0369
"E_outgoing",0,0,0,0,0,0.1288,0,0,0,0,0,0,0,0,0,0.126,0,0,0,0,0,0
"A_kind",1.5366,0,0,0,0,0,0,0.2005,0,0,0,0,0.1763,0,0.1991,0,0.104,0,0,0,0.2269,0
"C_reliable",0,0,0.1231,0,0.0788,0,0,0,0,0.1685,0,0,0,0,0,0,0.0724,0.1564,0,0,0,0
"N_worried",2.153,0,0,0,0,0,0.5829,0,0,0.3322,0,3.457,0,0,0,0,0,0,0.258,0,0,0
"self_esteem",0,0,0.085,0,0.0446,0.0498,0,0,0.3554,0,0,0,0,0,0,0,0,0,0,0,0.111,0
"negEmo",0.8448,0.064,0,0.0895,0,0,0.1167,0,0,0.1286,0,0,0,0,0,0.0489,0,0,0,0,0,0.1046
