"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,-0.2199,0,0,0,0,0,0.3354,0,0,0,-0.0046,0,0,0,0.1711,0,0,0,0,0,0
"E_quiet",0,0,0,0,0,0,0.3459,0,0,0,-0.2423,0,0.2533,0,0,0,0,0,0,-0.2333,0,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,0.9427,-0.5896,0,-0.4019,0,0,0.3587,0,0,0,0,0
"N_relaxed",0,0,0.4205,0,0,0,-0.4347,0,0,0,0,0,0,0,0.2834,0,0,0,0,0,0,0
"N_depressed",0.433,0,0,0,-0.2036,-0.2203,0,0,0,0,0,0,-0.3877,0,0,0,-0.3165,0,0,0.2236,0,-0.196
"E_outgoing",0,-0.434,0,0,0,0,0,0,0,-0.1675,0,0,0,0,0,0.2696,0,0,0,0,0,0
"A_kind",0,-0.5995,0.5223,0.3901,0,0,0,0,0,0,0,0.3634,0,0.288,0,0.309,-0.4718,0,0,0,0,0
"C_reliable",0,0,0,0,0.2604,0.7027,0,0,0,-0.2471,0,0,0,0,0.5832,0,0,0.2617,0,0,0,0.2428
"N_worried",0,0,0,0,0,0,-0.2722,0,0,0,0,0,0,0,0,0,0,0,-0.043,0,0,0
"self_esteem",0,0,0,-0.3253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1385,0
"negEmo",0,-0.2983,-0.6703,0,0,0,-0.6185,0,0.3424,0,0,0,0.7846,0.6637,0,0.1885,0.2384,0.5208,0,-0.1656,0,0.8076
