"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0,0,0.128,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0,0,0,0,0,0,0,0,0,0,0.1202,0,0.1776,0,0,0,0,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,0.1057,0,0,0.0875,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1194,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2199,0,0.1221,0,0
"E_outgoing",0,0,0.128,0.2044,0,0,0,0,0,0,0,0,0,0,0,0.1098,0,0,0,0,0,0
"A_kind",0,0,0.0095,0,0.0087,0,0.0221,0.0122,0.0098,0,0,0,0,0,0.0109,0,0.01,0.0171,0,0.0108,0.0176,0.0149
"C_reliable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787,0,0,0.1052,0,0,0,0
"N_worried",0,0,0,0,0,0,0.1471,0,0,0,0.0877,0.1029,0,0,0.1115,0,0.048,0,0.1044,0,0,0
"self_esteem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1137,0
"negEmo",0,0,0,0.1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1293,0,0,0.1314
