"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0,0,0.1182,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0,0,0,0,0,0,0,0,0,0,0.1228,0,0,0,0,0,0,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0.2705,0.2352,0,0,0,0.1785,0,0,0,0,0,0,0,0
"N_relaxed",0.241,0,0,0,0.3675,0.586,0,0.5689,0,0,0.4838,0,0,0,0.5027,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0.0993,0,0,0.1028,0,0,0,0.1023,0.0918,0,0,0,0.0882,0,0
"E_outgoing",0,0.0333,0,0,0,0,0.0233,0,0,0,0.0618,0.0337,0.0981,0.0288,0,0.0651,0.0772,0,0.0373,0,0.0398,0
"A_kind",0,0,0.0595,0,0.0559,0,0,0.0611,0,0,0.0806,0,0,0,0.0838,0.0468,0.0948,0,0,0.0389,0,0.0419
"C_reliable",0,0,0,0,0,0,0,0,0,0.0911,0,0,0,0,0,0,0,0.1581,0,0,0,0
"N_worried",0,0,0,0,0,0,0,0,0,0,0,0,0.083,0,0.0965,0,0,0,0.0953,0,0,0
"self_esteem",0.1848,0.1795,0.1921,0,0,0.2763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991,0
"negEmo",0,0,0,0.3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1348
