"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0.0893,0,0,0,0,0,0,0.1144,0.098,0,0,0,0,0.0705,0.1757,0,0,0,0
"E_quiet",0,0,0,1.0125,0.7161,0.3084,0,0,0,0,0,0.6567,0.3089,0,0,0,0,1.236,0,2.3237,0,0.8451
"C_lazy",0.0849,0,0,0,0,0,0,0.1089,0,0,0,0.1116,0.0601,0.1348,0,0,0.0514,0,0,0,0.1264,0
"N_relaxed",0,0,0,0,0.1816,0,0,0.3237,0,0,0.2763,0,0,0,0.1884,0,0.1261,0.3015,0,0,0,0
"N_depressed",0,0,0.0454,0,0,0.0262,0,0,0,0,0.047,0,0,0,0,0.0259,0.0247,0,0,0.1222,0,0
"E_outgoing",0,0.5056,0,0,0,0,0,0,0,0,0,0,0,0,0.3589,0.2316,0,0,0,0,0,0
"A_kind",0,0,0,0,0,0,0.3126,0,0,0,0,0.1943,0.1341,0.2289,0,0.1225,0.1241,0,0,0,0,0.2064
"C_reliable",0,0.0568,0,0,0,0.0675,0,0,0,0.1448,0,0,0,0,0.0668,0,0,0.1132,0.1028,0,0.1441,0
"N_worried",0,0,0,0,0.0905,0,0,0,0,0,0,0,0,0,0,0.0687,0,0.1545,0.1429,0,0,0.1058
"self_esteem",0,0.0026,0.0041,0.0063,0.0034,0.0024,0.0073,0.0045,0.3181,0,0,0.0049,0,0,0,0,0.0027,0.0091,0.007,0.0269,0.0088,0.0131
"negEmo",0,0,0,0.1015,0,0,0,0,0,0,0,0,0,0,0,0.0698,0.0629,0,0,0,0.1307,0.1077
