"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0.0513,0,0,0,0,0,0,0,0,0.0998,0.0462,0.0408,0.1365,0,0.0319,0.0894,0.0715,0.059,0.0627,0.064
"E_quiet",0,0,0,0.7984,0.2904,0,0,0.6902,0,0.3901,0,0,0.2883,0,0.5282,0,0,0.6167,0.2965,0,0.2686,0
"C_lazy",0,0.1485,0,0,0.1877,0,0.1939,0,0,0,0,0.3102,0,0.1287,0,0,0,0,0.1444,0.1184,0,0
"N_relaxed",0,0,0,0,0,0.3945,0,0,0,0.795,0,0,0,0,0.6945,0,0,0.5542,0.4267,0,0,0
"N_depressed",0.2457,0.1315,0.1225,0,0.256,0,0,0.1503,0,0,0.1425,0,0,0,0,0,0.0809,0,0,0.1281,0.2004,0
"E_outgoing",0,0.1126,0.1103,0.2374,0,0.0832,0,0,0.1445,0,0.1848,0,0.1318,0.1049,0.2654,0.0949,0,0.1894,0.148,0.0975,0.137,0.111
"A_kind",0,0.1485,0.1459,0.48,0.3045,0,0.2627,0.2308,0.1923,0.1986,0.2569,0,0,0.207,0,0.1427,0.118,0,0.2553,0.2424,0.2442,0.1936
"C_reliable",0,0,0,0.2068,0,0.064,0,0,0,0,0,0,0,0,0,0.0938,0,0.1395,0,0.0802,0,0
"N_worried",19.1776,4.0403,11.7404,3.0324,11.342,10.6677,18.3338,0,0,28.1097,18.9356,0,10.6606,15.1814,47.9825,0,6.1525,13.0212,25.3893,23.4979,25.5978,18.0705
"self_esteem",0,0,0.1527,0.5974,0,0.1312,0.341,0.395,0.217,0,0.2977,0.7498,0,0.1526,0.32,0,0.1726,0.4879,0.283,0.3334,0.28,0
"negEmo",0,0.1608,0.1801,0.6547,0,0,0,0.2731,0,0.3082,0,0,0.1482,0.186,0.3526,0,0.1041,0.2898,0.1629,0,0,0.143
