"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0,0,0.1133,0,0,0,0,0.0492,0,0,0,0,0
"E_quiet",0,0,0,0,0,0,0,0,0,0,0,0,0.127,0,0,0,0,0,0,0,0,0
"C_lazy",0,0,0,0,0,0,0.4586,0.1638,0.133,0,0,0,0,0.1126,0.1333,0,0,0,0,0,0,0
"N_relaxed",0,0,0,0,0,0.0754,0,0,0,0,0,0,0,0,0.1215,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1054,0,0.0716,0,0,0.1231,0,0
"E_outgoing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1331,0,0,0,0,0,0
"A_kind",0,0,0,0,0,0,0,0,0,0.1773,0,0.2639,0,0,0,0,0.1243,0,0,0,0,0
"C_reliable",0,0,0,0,0.0197,0,0,0,0,0,0,0,0,0.0191,0,0.0205,0,0.0734,0.0259,0,0,0.0473
"N_worried",0,0,0,0.0681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295,0.1004,0,0,0
"self_esteem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1354,0,0,0,0,0.1254,0
"negEmo",0,0,0,0,0,0.0331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1104
