"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0.0509,0,0.1392,0,0.0459,0.0388,0,0,0,0,0.1412,0,0
"E_quiet",0,0,0,0,0,0,0.1659,0,0,0,0,0,0.1054,0,0,0,0,0,0,0,0,0
"C_lazy",0,0,0,0,0.0793,0,0,0,0,0,0,0,0,0.1168,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0,0,0.0858,0,0,0,0.4527,0.1348,0,0,0,0,0.1067,0,0,0,0,0,0.1718,0
"N_depressed",0,0,0,0,0,0,0,0.0256,0,0,0,0,0,0,0,0,0,0.0397,0,0.0755,0.0306,0
"E_outgoing",0,0.1257,0,0,0,0,0,0,0,0.1585,0,0,0,0,0.1178,0.1147,0,0,0,0,0,0
"A_kind",0,0.145,0,0,0.1304,0,0,0,0,0,0,0,0.1517,0,0.1352,0,0.0915,0,0,0.5202,0,0
"C_reliable",0,0,0,0.0635,0,0,0,0,0,0.0886,0,0,0,0,0,0,0,0.1042,0,0,0,0
"N_worried",0,0,0,0,0,0,0,0,0,0.1086,0,0,0.0923,0,0,0,0,0,0.1158,0,0,0
"self_esteem",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953,0,0,0,0,0,0,0.1074,0
"negEmo",0,0,0,0,0,0,0.1004,0,0,0.0834,0,0,0,0,0,0,0,0,0,0,0,0.1124
