"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0.112,0,0,0,0,0,0,0,0.2391,0,0.1174,0.4494,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0,0,0,0,0,0,0,0,0,-0.171,0.0931,0,0,0,0,0,0,0,0,0
"C_lazy",0,-0.2148,0,0,0,0,0,0,0,0,-0.2428,0,0,0.0189,0,-0.3269,0,0,0,0,0,0
"N_relaxed",0,0,0,0,0,0,0,-0.1729,0,0,0,0,0,0,0.2878,-0.1567,0,0,-0.283,0.2612,-0.1241,0
"N_depressed",0,0,0,0,-0.1663,0,0,-0.2865,0,0,0.7059,0,0,0,0,0,0.3024,0,0.3656,0.0251,0,0.3236
"E_outgoing",0,0,0,0.2571,0,0,0,0,0,0,0,0,-0.3938,0,0,0.0972,0.2924,-0.5215,0,0,0,0
"A_kind",0,0,0,0,0.1859,0,0,-0.1704,0,0,0,0,0,0,0.5748,0,0.1074,0,0.486,0,0.2507,0
"C_reliable",0,-0.4652,-0.3325,0,0.2861,0,0,0.2173,0.2164,0,-0.6729,-0.1797,0,0,0,0,0,0.1648,0,0,-0.2419,-0.3224
"N_worried",0,0.1893,0,0,0,0,0,0,0,0.4321,0,0,0,0,0,-0.3029,0.2779,0,0.1356,0,0,0
"self_esteem",0,0,0.153,-0.1147,0,0,0,-0.5765,0,0,0,0.3273,0,0.6153,0,0,0,0.2781,0,0,-0.0163,0
"negEmo",0,0,0,-0.1731,0,0,0,0,-0.3888,0,0,0,0,0,-0.1507,-0.1776,0,0,0,0.2263,0,-0.7308
