"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,-1.9717,0,-2.5904,0,0.4871,0,0,-1.9625,2.2177,0,-2.1431,1.3752,-3.2222,0,-2.6783,0,-2.8178,0
"E_quiet",-0.2103,0,0,0,-0.2797,0,0,0,0,0,0,0,0.1035,0,0,0,0,0,0,0,0.1896,0
"C_lazy",-0.1276,0,0,0.2702,-0.1135,0,-0.4015,0,0,-0.2004,0,0,0.3054,0.1867,0,0.3243,0,0,-0.1744,0,0,0
"N_relaxed",0,0,0,0,0,0.0074,0,-0.2289,0,0,-0.3137,0,0.262,0,-0.358,0,0.3079,-0.1162,0,0,0.2409,0
"N_depressed",0.4633,0.1558,0.8993,0,-0.7685,0.8205,0.402,0,0,0,-0.2595,0.2226,-0.3905,0.476,0.0974,-1.2237,0,0.1133,0,-0.8115,-0.6439,-0.3983
"E_outgoing",0,-0.2862,0,0,0,-0.1676,0,0,0,0,0,0,0,0,0,0.1103,0,0.6982,0.4279,0,0.5261,0
"A_kind",-0.1062,-0.3133,0,-0.2882,0,0,0,-0.3777,0,0,0,0,0,0,-0.2431,0,0.4604,-0.187,0,0.1853,0.1598,0.5347
"C_reliable",-0.4515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2638,-0.3694,0,0,0.2976
"N_worried",0.164,0,0,-0.0476,0,0,0,0,0.5076,0,0.5258,0,0,0.6413,0,0,0.0891,0,0.4141,0.1164,-0.1513,0
"self_esteem",0,0,0,0,0.0382,0,0,0,0,0,0,0,0,0,0.4069,0,0,0,0.1973,-0.2344,0.2137,0
"negEmo",-0.2287,0.0359,0,0,0,-0.3933,0,-0.0565,0,0.4562,0,0.1358,0,0,-0.4733,-0.2219,0.1469,0,-0.3435,0,0,0.063
