"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,-0.2163,0,-0.2359,0,-0.3396,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0,0,0,0,0,0,0,0,0,0,0.0354,0,0,0,0,0,0,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,0,-0.2939,0,-0.053,0,0,-0.2301,0,0,0,0,0
"N_relaxed",0,0,0,0,0,0,0,0,0,0,0,-0.1772,0,0,0.1319,0,0,0,0,0,0,0
"N_depressed",0,0,0,-0.2063,0,0.2127,0,0,0,0,0,0,0,0,-0.1741,0.3244,0,0,0,-0.2079,0,-0.2609
"E_outgoing",0,0,0,0,0,0,0,0.2583,0,-0.425,-0.8949,0,0,0.6593,0,0.0497,0,0,0,0,0,0
"A_kind",0,-0.2277,0,0,0,0,0.3002,0,0,0,0,0,0,0,0,0,0.0148,0,0,0,0,0
"C_reliable",0,0.3207,0,0,0,0,0,0,0,0,0,-0.3416,0,0,0,0,0,0.1525,-0.2802,0,0,0
"N_worried",0,0,0,-0.2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158,0,0,0
"self_esteem",0,-0.2774,0,0,0,-0.2715,0,0,0,0,0,-0.2374,-0.2511,0,0,0,0,0,0,0,0.331,0
"negEmo",-0.2954,0,0,-0.4167,0.9624,0,0.2384,0,0,0,0,-0.4603,0,0,0,0,0,0,0,0,0,0.1312
