"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0,0,0.1127,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0,0,0.1241,0,0,0,0,0,0,0,0.1149,0,0,0,0,0,0,0,0,0
"C_lazy",0,0.0727,0,0,0,0,0,0,0,0,0,0,0,0.1305,0,0,0,0.1865,0,0,0,0.1798
"N_relaxed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1468,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295,0,0,0,0,0,0.1266,0,0
"E_outgoing",0,0,0,0,0,0,0,0.1576,0,0,0,0,0,0,0,0.1093,0,0,0,0,0,0
"A_kind",0,0.0826,0,0,0,0,0,0,0,0,0,0,0.095,0,0,0,0.1257,0,0,0,0,0
"C_reliable",0,0,0,0,0,0,0,0,0,0.1839,0,0,0,0,0,0,0,0.1379,0,0,0,0
"N_worried",0,0,0,0,0,0,0,0,0,0,0.1179,0,0,0,0,0,0,0,0.1099,0,0,0
"self_esteem",0,0,0,0,0.0308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1265,0
"negEmo",0,0,0,0,0,0,0,0,0.2386,0,0,0.0628,0,0,0,0,0,0,0,0,0,0.1065
