"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0.239,0.1107,0,0,0.2779,0.211,0,0,0,0,0.1894,0,0.1425,0,0,0.1522,0,0,0,0.2592,0
"E_quiet",0,0,0.0518,0.126,0,0,0.1057,0.2374,0.1079,0.1945,0,0,0.0913,0.0525,0.1168,0,0,0,0,0,0,0.1026
"C_lazy",0.4398,0.8547,0,0,0,0,0,0,0,0,1.3664,0,0,0.2436,0,0.3984,0,0,0,0.5475,0,0
"N_relaxed",0.0509,0,0.0293,0,0,0.0509,0,0,0,0,0,0,0.0571,0,0.0967,0.0533,0.0478,0,0,0,0,0.0693
"N_depressed",0,0,0.0509,0,0,0,0,0,0,0,0,0.0976,0.0925,0,0,0.0754,0,0,0.2086,0.1032,0.179,0
"E_outgoing",0.1011,0,0,0,0,0,0,0,0,0,0,0,0.1215,0,0.172,0.095,0,0.1116,0.1871,0,0,0
"A_kind",0.2455,0,0.0427,0.3284,0.1023,0,0.5767,0.1692,0.3546,0.5956,0,0.114,0.0695,0.1013,0.2318,0.2726,0.3451,0.2302,0.4682,0.0618,0.28,0
"C_reliable",0,0.3589,0.1253,0,0,0,0,0.5136,0,0.4218,0,0,0,0,0,0,0,0.1876,0,0,0,0
"N_worried",0.0931,0,0,0,0,0,0,0,0,0.1238,0,0,0,0.0393,0,0,0,0,0.1297,0,0,0
"self_esteem",0,0,0,0,0.0379,0.0414,0.0487,0,0.0612,0,0,0.0415,0,0.0268,0.0577,0.0354,0,0.0458,0.1182,0.0473,0.0921,0.0539
"negEmo",0,0.047,0.0276,0,0.0377,0.0434,0,0.1327,0,0,0,0.0569,0.0442,0,0,0.0556,0.0324,0.0525,0.1213,0.0512,0,0.0655
