"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0.2338,-0.2183,0,0,0,0,0,0,0.3115,0,0,0,0,0,0,0,0.2145,0,0
"E_quiet",0,0,-0.4696,0.4884,0,0,0,0,0,0,0.9006,0,0.1863,0.3968,0,0,0,0,0,0,0,0
"C_lazy",0,0.9133,0,0,0.787,0,-0.4396,0,-0.2878,0,0.962,0,0,-0.5895,0,0,0,0,0,-0.3584,0.9811,0
"N_relaxed",0,-0.5714,0,0,0,0,0,0,0,-0.318,0,0,0,0,-0.0347,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0,0,0.2278,0,0,0,0,0,0,0,0,0,-0.0397,0,0
"E_outgoing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024,0.2823,0,0.3048,0,0,-0.2331
"A_kind",0,-0.2885,0,0,0,0,0,0,0,0,0.3638,0,0,0,0,0,0.0746,0,0,0,0,0
"C_reliable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2079,0,0,0,0
"N_worried",0,0,0,0,0,0,0,0,0,0,0.2457,0,-0.4566,0,-0.3279,0,0,0,-0.1973,0,0,0.339
"self_esteem",0,0,0,0,0,0,0,0.3057,0,0,0,0,0,0,0,0,0,0,0,0,-0.0397,0
"negEmo",0.4962,0,-1.2991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3768,0,0.1429
