"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0.2857,-0.2518,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0.5786,0,0
"E_quiet",0,0,0.1738,0,-0.829,0,0,0,0,0.2986,-0.1893,0,0.6126,-0.2649,0,0,0,0,0,0,0,0
"C_lazy",0,0,0,-0.5731,0,0,0.6288,0,0.2578,0,0,0,0,0.0129,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0.5253,0,0.2137,0,0,0,0,0,-0.4906,0,0,0,0.0977,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0.2453,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0
"E_outgoing",0,0,0,0,0,0,0.5051,0,0.1926,0,0,0,0,0,0,-0.1219,0,0,0,0,0,0
"A_kind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1072,0,0,0,0,0
"C_reliable",0,0.9235,0,0.261,0,0,0,0,-0.5864,0,-0.1866,0,0,0,0.869,0,0,-0.6372,-0.6494,0,0,0.5529
"N_worried",-0.3657,-0.1925,0.3983,-0.4144,0,0.202,-0.357,0,0,0,0,0,0,0,0,0,0,0,-0.0094,0.6019,0,0
"self_esteem",0,0,-0.143,0,0,0,0,0,-0.1236,0,0,0,0,0,0,0.2945,0,0,0.5003,0,0.1857,0
"negEmo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1027
