"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0.0687,0,0,0,0,0,0.1215,0,0.0944,0,0,0,0.0575,0,0,0,0,0.1214,0
"E_quiet",0,0,0,0,0,0,0.1821,0,0,0,0,0,0.0979,0,0,0,0,0,0,0,0.1928,0
"C_lazy",0,0,0,0,0,0,0,0,0,0.1375,0,0,0,0.1161,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0.1404,0,0,0,0,0,0,0,0,0,0,0,0.1166,0,0,0,0,0,0.186,0
"N_depressed",0.0595,0,0,0,0,0,0,0.0651,0,0,0,0,0,0,0,0.0378,0,0,0,0.0936,0,0
"E_outgoing",0,0.0918,0.1509,0,0,0,0,0.2055,0.3174,0,0,0,0,0,0,0.1192,0,0,0,0,0,0
"A_kind",0,0,0,0,0.0705,0,0,0,0,0,0,0,0,0,0,0,0.1173,0,0,0,0,0
"C_reliable",0,0,0,0,0,0.0832,0,0,0,0,0,0,0,0,0,0,0,0.1078,0,0,0,0
"N_worried",0,0,0,0,0,0,0,0,0,0,0.0992,0,0,0,0,0,0,0,0.1195,0,0,0
"self_esteem",0,0,0,0,0,0,0,0.1079,0,0,0,0,0,0,0,0,0,0,0,0,0.117,0
"negEmo",0,0,0,0,0,0,0,0,0,0,0,0,0.0555,0.0928,0,0,0,0,0,0,0.1147,0.1016
