"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,-0.2075,1.3752,-0.7019,-0.3281,0.2893,-0.6506,0.4862,0,0.5471,1.1714,0.9291,0,0.3545,-0.5537,0.6041,-1.0952,-0.7118,0.2271,-1.3784,0.0418,-1.1255
"E_quiet",0,0,0,0,0,0,-0.5212,0,0,0.3549,-0.38,0,-0.116,0,0,0,0,0,0,0,0,0
"C_lazy",0,0.2607,0,0,0,-0.1706,0,0,0.3853,0,-0.5886,0,0,0.3523,0,0,0,0.2565,0,0,0.4,0.4094
"N_relaxed",0,0,0.2867,0,0,0,-0.4918,-0.256,0,0.2114,0.1921,0,-0.3379,0,0.3689,0.2734,0,0,0.7446,-0.4803,-0.0906,0
"N_depressed",0,-0.3484,0,0.0695,-0.1652,0,0.1923,0.631,0,0.1255,0,0,0,0,0,0,0.2489,0,0,-0.1697,0,0
"E_outgoing",0.2599,-0.9108,0,0.1872,0,0,0.0645,0.5595,0,0.1649,0.7315,0.1805,0.1967,-1.022,0,0.604,-0.4865,0,0,0,0.1368,-0.3631
"A_kind",0.3277,-0.2405,-0.634,1.142,-0.3502,0,0,0.119,0,0,0,0,-0.0218,0,-0.4401,0,-0.5719,0.489,-1.1079,0.3525,0.7552,0.2382
"C_reliable",0,-0.0633,0,0.9807,-0.8723,0.652,0,0.7311,0,0,0.6162,0.399,0.7201,-0.1789,0,0.4742,-0.534,-0.2024,0,0.0679,0.3441,0
"N_worried",-0.4674,0,-0.4863,0,0,0,0,0,0,0,0,0,0,0.4694,0,0,0.2079,0,0.0303,0.1855,0,0.3415
"self_esteem",-0.1933,0,0,0,0,0,0,0,0,0,0,0,0.1589,0,0,0,0,-0.3743,-0.6809,0.3309,-0.044,-0.2639
"negEmo",1.6474,0.0998,0,0,-1.0922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4712,-0.4896
