"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0.2522,0.6137,1.2421,0,0.8672,0,1.4795,0.9108,0.696,0.9814,0,0.5234,0.2043,0.21,0.2825,1.2875,1.1588,0.7654,1.5332,0.2372
"E_quiet",0,0,0,0,0.1,0,0.1431,0,0,0,0,0,0.116,0.0778,0,0.1093,0.0853,0,0,0.1015,0.1515,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,0.3604,0,0.2056,0.123,0.1611,0.1943,0.2013,0,0,0.1707,0.2289,0
"N_relaxed",0,0,0,0,0,0,0,0,0.1581,0,0,0,0,0,0.1232,0,0.0987,0,0.139,0,0.1721,0.1314
"N_depressed",0,0.2489,0,0,0,0,0,0.6383,0,0.491,0.2755,0.6504,0,0,0,0.1552,0,0,0,0.434,0.2675,0.2412
"E_outgoing",0,0,0,0,0,0,0,0,0,0,0.4687,0,0.3136,0,0,0.2882,0.2969,0,0.4121,0,0.3363,0.3081
"A_kind",0.2628,0,0,0.1095,0,0,0,0.0954,0,0,0,0.2762,0,0.0664,0.0785,0,0.0786,0.1069,0.0939,0,0.1406,0.1149
"C_reliable",0.3318,0,0,0.0867,0,0,0,0.1327,0.1285,0,0,0,0.0691,0,0,0,0,0.1441,0,0.1235,0.1582,0.1023
"N_worried",0.77,0,0,0,0,0,0,0,0.3304,0.216,0,0,0.1518,0.095,0.1333,0.1815,0.1129,0.314,0.1564,0,0,0
"self_esteem",0.4658,0,0.0931,0,0,0,0,0.1993,0,0,0,0.3538,0.0845,0,0,0,0,0,0,0,0.16,0
"negEmo",0,0.1116,0.138,0,0.1276,0,0,0.153,0.168,0.1546,0,0,0.1373,0,0,0.1375,0.0939,0.1985,0,0,0,0.129
