"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0,0,0.1129,0,0,0,0,0,0,0,0,0,0
"E_quiet",0.1395,0,0.1309,0,0,0,0,0,0,0,0,0.143,0.1035,0,0,0,0.0799,0,0.0673,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1115,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0,0,0,0,0.2854,0,0,0,0,0,0,0,0.1264,0,0,0,0,0.179,0,0
"N_depressed",0,0,0,0,0,0,0,0,0,0.0647,0,0,0.0653,0,0,0,0,0,0,0.1119,0,0
"E_outgoing",0,0,0.1561,0.1396,0,0,0,0,0,0,0,0,0,0,0,0.1201,0,0,0,0,0,0
"A_kind",0,0,0,0,0,0,0,0,0,0,0,0,0,0.207,0,0,0.131,0,0,0,0.1692,0.1484
"C_reliable",0,0,0,0.1666,0,0,0,0,0,0,0,0.1097,0,0.1097,0,0.0899,0,0.1312,0,0,0.0887,0
"N_worried",0,0,0,0.1565,0,0,0,0,0.2682,0,0,0,0.1535,0,0,0,0,0,0.1021,0,0,0
"self_esteem",0.1403,0,0,0,0,0,0,0,0,0,0.1523,0,0,0,0,0,0,0,0,0,0.1226,0
"negEmo",0,0,0,0,0,0,0.2212,0.0849,0,0.2697,0,0,0,0,0,0,0,0,0,0.2697,0.1532,0.1508
