"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0.2486,0,-0.3809,0,0,0,0,-0.068,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0,0,0,0,0,-0.2429,0,0,0,0,-0.0664,0,0,0,0,0,0,0,0,0.3908
"C_lazy",-0.235,0,0,0.005,-0.4221,0.2873,0,-0.4164,0.6729,0.1485,-0.1941,-0.1558,0,0.0132,0,0,0,0,0,-0.6788,-0.1885,0
"N_relaxed",0,0,0,0,0,0,0,0,0,0,0.7435,0,0,0,-0.0287,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,-0.8878,-0.2466,0,0.7863,0,0,0.5571,0,0,0.1492,0,0,0,0.2193,0,0
"E_outgoing",0,-0.6486,0.3318,0,0,0.1715,0,0,0,-0.2642,0.3495,0,0.4301,0,0,0.519,0,0,0,0,0,-0.3976
"A_kind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1996,0,0,0,0,0
"C_reliable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5016,0.1458,0,0,0,0
"N_worried",0,0,0.4015,-0.5655,0,0,0,0,0,0,0,0,0,0,0,0.3638,0,0,-0.2206,0,-0.5286,0.1942
"self_esteem",0,0,0,0,0.4267,0.1222,0,0,0,0,0,0,0,-0.324,0,0,0,0,0,0,0.3188,0
"negEmo",0,0,0,-0.615,0,0.5457,-0.2996,0.4372,0,0,0,0,0,0,0,0.3305,0,0,0,0,0,-0.043
