"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0.1621,0,0.1197,0,0.0869,0,0,0.1377,0,0,0,0.16,0.1299,0.0962,0.1178,0,0,0
"E_quiet",0,0,0,0,0.1234,0,0,0,0.066,0.098,0,0.0882,0.107,0,0,0.1239,0,0.0766,0.0867,0,0.093,0.1323
"C_lazy",0,0.115,0,0,0,0,0,0,0,0,0,0,0,0.1078,0,0,0.1081,0.089,0,0,0,0
"N_relaxed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1224,0,0,0,0,0,0,0
"N_depressed",0,0,0.1727,0,0,0,0,0,0,0,0.2073,0,0,0,0,0.2183,0,0,0,0.128,0,0.2213
"E_outgoing",0,0,0,0.2682,0,0,0.0679,0,0,0.0868,0,0,0.0895,0,0.2863,0.1129,0.0942,0,0,0,0,0
"A_kind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103,0,0,0,0.0917,0.1256
"C_reliable",0,0,0,0,0,0,0,0.1463,0,0,0,0,0,0,0,0,0,0.1182,0.1237,0,0,0
"N_worried",0.0302,0.0447,0.0362,0,0.0881,0.0508,0.0426,0,0,0.0601,0,0.0371,0.0468,0,0.2458,0.044,0,0.0636,0.0374,0.0443,0.0392,0.0708
"self_esteem",0.0634,0.0735,0.0673,0,0,0.072,0,0.0837,0,0,0.0803,0,0,0,0.3209,0.0774,0.0667,0.062,0,0.046,0.0659,0.1074
"negEmo",0.092,0,0.0888,0,0.1198,0.0993,0,0,0,0,0,0,0,0,0,0,0,0,0.0789,0,0,0.132
