"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0,0,-0.0331,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0,0.3032,0,0,0,0,0,-0.2326,0,0,-0.0351,0,0,0,0,0,0,0,0.2802,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,0,-0.3084,0,-0.0514,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0214,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5297,0.2581,-0.1787,0,0
"E_outgoing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141,0,0,0,0,0,0
"A_kind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2422,0,0,0,0,0
"C_reliable",0,0,0,0,0,0,0,0,0,0,0,0.2323,0,0,0,0,0,0.1914,0,0,0,0
"N_worried",0,0,0,0,0,0,-0.3986,0,0,0,0,0,0,0,0,0,0,0,-0.1235,0,0,0
"self_esteem",0,0,0,0,0,0,0,0,0.5425,0,0,0,0,0,0,0,0,0,0,0.4197,-0.129,-0.6051
"negEmo",0,0.2366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1194
