"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,-0.3486,0,0.1935,-0.1367,-0.2502,-0.5094,0.293,0,0,0,0.0682,0,0,0,0,0,0,0.3946,0.223,0,0
"E_quiet",0,0,0,0,0,0.4276,0,0,0,0,0,0,0.0672,0.3774,0,0,0,0,-0.5184,0,0.3766,0
"C_lazy",0,0,0,0,0,0,0,0,-0.2496,0,-0.3806,0,0,-0.1745,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0.3189,0,0.2334,0.0256,0.3869,0.1832,0,0,0,0,-0.2721,0,0.0822,0,0,0,-0.0458,0,0,0
"N_depressed",0,0.0392,0,0,0,0,0,-0.5087,0,0,0.1501,0,0.308,0.4193,-0.4045,-0.2662,0,-0.2785,-0.6058,0.4685,0,0.5206
"E_outgoing",0,1.1801,0,-1.1469,0,3.3155,1.0762,0.0942,-0.4443,0,-1.9091,0,0,-0.491,0,-0.103,3.8945,-2.6162,3.3131,-1.8322,-1.463,0
"A_kind",0,-0.6844,0,0,-1.0462,0,0,0,-0.3296,0,0,0,0,0,0,0,-0.4404,0,0,0.0574,0.4454,0
"C_reliable",0,0,0,-0.1874,0,-0.2482,0,0,0,0,0,0,0,0,-0.2909,0,0,-0.0211,0,0.282,0,-0.5043
"N_worried",0,0,0,0,0,0,0.2414,0,0.7626,0.1786,0,0,0,0.1807,0,0,0,0.2605,0.0203,-0.1719,0.1977,0
"self_esteem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2631,0,0,0,0.2045,0
"negEmo",0,0.1276,0,0,0.2999,0,0,0,0,0.5816,0,0.1647,0.3077,0,0,0,0.1673,0,0.3547,0,0,0.0595
