"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0.3702,0,0,0,-0.0606,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0,0,-0.3774,0,0,0,0,0,0,0,-0.0248,0,0,0,0,0,0,0,0,0
"C_lazy",0,0,0,0.3215,0,0,-0.4096,0,0,0.4404,0,0,0,-0.0572,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0,0,0,0,0,0,0,0,-0.3631,0,0,0,-0.0045,0,0,0,0,0,0,0
"N_depressed",0.2296,0.1694,0,0,0.0743,0,0,0.1015,0,0,0,0,0,-0.0504,0,0,0,0,0,-0.9313,0,0
"E_outgoing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3472,-0.2265,0,0,0,0,0,0
"A_kind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2099,0,0,0,0,0
"C_reliable",0,0,0,0,0,0,0,0.3015,0,0,0,0,0,0,0.3047,0,0,0.2114,0,0,0,0
"N_worried",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1267,0,0,0
"self_esteem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3896,0,0,0,-0.1085,0
"negEmo",0,0,0,0,0,0,0,0,0,0.5008,0,0,0,0,0,0,-0.3111,0,0,0,0,0.1347
