"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0.3484,0,-0.2471,0,0,0.9151,0,0,0,0.1231,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0,0,0,0,0.2355,0,0,0,0,0,-0.0691,0,0,0,0,0,0,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,0,0.4496,0,-0.0465,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0,0,1.085,0,0.3208,0,0,0,0,0,0,0,0.2386,0,-0.28,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0,0,0,0.2364,0,0,0,0,0,0,0,0,-0.1935,0.4191,0
"E_outgoing",0,0,0,-1.2791,0,0.4176,0,0,-0.4829,0,-0.3763,0,0,0,0,0.1501,0,0,0,0,0,0
"A_kind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1826,0,0,0,0,0
"C_reliable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2089,0,0,0,0
"N_worried",-0.8796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4012,-0.0513,0,0,0
"self_esteem",0,0,0,0,0,-0.2581,0,0,0,0,0,0,0.2276,0,-0.2996,0,0,0,0,0,0.11,0
"negEmo",0,0,0,0,0,0,0,0.3225,0,0,0,0,0,0,0,0,0,0,0,0,0.2394,0.2009
