"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0,0,0.1548,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0,0,0,0,0,0,0.1457,0,0,0,-0.1105,0,0,0,0.2318,0,0,0,0.2436,0
"C_lazy",0,0.0594,0,0,0,0,0,0,0,0,0,0,0,0.3298,0,0,0.402,-0.1761,0,0,0,0
"N_relaxed",0,0,0.2366,0,0,0,0.4245,0,0,0,0.2027,0,0.2256,0,-0.1641,0,0,0,0,0,0,-0.2996
"N_depressed",0,0,0.1964,-0.228,0.1282,0.3107,-0.379,-0.1266,0,0.2057,0,0,0,0.1775,0,-0.1838,-0.3479,0,0,0.0629,0.5022,0
"E_outgoing",0,-0.2307,0.0701,0,0,0.1562,0,0,0,0,0,0,0,0,0,0.0076,0,0,0,0,0,0.1824
"A_kind",0,0,-0.3776,0.2016,0,0,0,0,0,0,0,0,0,0,0,0,0.2782,0,0,0,-0.2126,0
"C_reliable",0,-0.217,0,0,0,0,0,0,0.2868,0,0,-0.349,0,0,0,0,0,-0.0836,0,0,0,0
"N_worried",0.3517,0,0,0,0,0,0,0,0,-0.2392,-0.1734,0,0,0,0.3046,0,0,0.2804,-0.0401,0,0,0.2541
"self_esteem",0,0,0,0,0,0,-0.1507,0,0,0,0.5888,0,-0.4276,0,0,0,0,0,0,0.1708,0.0825,0
"negEmo",0.3523,0,0,-0.576,0,0,0,0,0,-0.4164,0,0,0,0,0,-0.2339,0,0.353,0,0,0,-0.083
