"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0.0485,0,0,0,0.1549,0,0,0.1107,0,0,0,0,0.0413,0,0,0,0,0
"E_quiet",0,0,0,0.1898,0,0,0,0,0.3601,0,0,0,0.0998,0,0,0,0,0,0.2222,0,0,0.1829
"C_lazy",0,0.0772,0,0.1239,0,0,0.1142,0.1541,0,0,0,0,0,0.1022,0,0,0.0671,0.1279,0.1561,0,0,0.1328
"N_relaxed",0,0.1001,0,0,0,0.0661,0,0,0,0.3864,0.1091,0.2301,0.0833,0.0986,0.1148,0,0,0,0.1742,0.3018,0.2179,0
"N_depressed",0,0,0,0,0,0.0239,0,0,0,0,0.0536,0.102,0,0,0,0.0309,0,0,0,0.176,0,0
"E_outgoing",0,0.1308,0.1253,0.15,0,0,0.1186,0.4644,0.5097,0,0,0,0.0821,0,0,0.0875,0,0.1344,0.2523,0.2469,0.5354,0.1879
"A_kind",0,0,0,0,0,0,0,0,0,0,0,0.3285,0,0,0.1525,0,0.1004,0,0.2305,0.475,0,0
"C_reliable",0.1537,0,0,0,0,0,0,0,0,0,0,0,0.0597,0,0,0,0,0.1266,0,0,0.2201,0.1016
"N_worried",0.0855,0,0.0384,0,0,0.0297,0,0,0,0.0998,0.0448,0.0832,0,0,0.0476,0,0,0,0.062,0,0.0921,0
"self_esteem",0,0,0,0,0.0347,0,0,0,0,0,0,0.0805,0.0322,0,0,0,0,0,0,0,0.0936,0
"negEmo",0.1615,0,0,0,0,0,0,0,0,0.3327,0,0,0.08,0,0.0928,0.0576,0,0,0,0,0,0.094
