"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,-0.7358,2.592,-5.7126,0,-2.6646,0,-5.0807,2.3096,2.393,0.8249,0,-2.4051,0.7981,-0.6348,-1.189,-3.6856,-3.7284,3.3216,-4.3443,0.1391
"E_quiet",0,0,0,0,-0.5824,0,-0.1559,0,0,0,0,0,0.2211,0.1092,0,-0.1245,0.1268,0,0,-0.2469,-0.0391,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,-0.3175,0,-0.3319,-0.4382,-0.234,-0.4516,-0.2933,0,0,-0.1694,0.2585,0
"N_relaxed",0,0,0,0,0,0,0,0,0.2616,0,0,0,0,0,-0.152,0,0.325,0,0.084,0,0.2594,-0.3702
"N_depressed",0,0.743,0,0,0,0,0,-1.3794,0,1.1354,0.8103,0.508,0,0,0,0.1472,0,0,0,1.3514,-0.3801,-0.4846
"E_outgoing",0,0,0,0,0,0,0,0,0,0,-0.8588,0,0.6124,0,0,0.502,-0.4974,0,0.57,0,-0.3413,-0.4136
"A_kind",0.2059,0,0,-0.1369,0,0,0,-0.1759,0,0,0,0.656,0,0.5689,-0.5098,0,0.1661,0.1351,0.2025,0,0.3869,-0.2848
"C_reliable",-0.296,0,0,-0.0745,0,0,0,-0.4361,0.1666,0,0,0,0.1496,0,0,0,0,0.068,0,0.3756,-0.0233,-0.2939
"N_worried",-0.8064,0,0,0,0,0,0,0,1.6356,0.2351,0,0,0.5558,-0.4123,-0.3734,0.7079,0.1484,1.209,0.4533,0,0,0
"self_esteem",-0.8379,0,-0.0481,0,0,0,0,-0.5149,0,0,0,-0.3854,0.1764,0,0,0,0,0,0,0,0.0609,0
"negEmo",0,-0.3235,0.7721,0,0.1005,0,0,0.154,0.4207,0.2208,0,0,0.3015,0,0,0.2393,-0.1359,0.4608,0,0,0,0.5535
