"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0.0616,0,0,0,0,0,0,0.0592,0,0.1013,0.2099,0.0578,0,0.0781,0,0,0,0,0,0,0
"E_quiet",0,0,0,0,0.7816,0,0.4372,0.1652,0,0,0.2831,0,0.2042,0,0,0,0,0,0,0,0,0.4027
"C_lazy",0,0.187,0,0.2583,0,0,0,0,0,0.133,0,0,0,0.1715,0,0,0,0.1874,0.0911,0.0938,0,0.1192
"N_relaxed",0.2297,0,0.2089,0,0,0,0.1522,0.0613,0,0,0,0.2239,0,0,0.1135,0.1407,0,0,0.075,0.0623,0,0
"N_depressed",0,0.2605,0,0,0,0,0.2533,0.1961,0,0,0,0,0,0.2157,0,0,0,0,0.1658,0.131,0,0.1955
"E_outgoing",0,0.6682,0.4315,0,0,0,0,0,0,0,0,0,0,0.3164,0,0.2777,0.1857,0,0,0,0,0
"A_kind",0,0.2266,0,0.2648,0,0,0,0.1809,0,0.3804,0,0,0,0.2725,0.3256,0,0.1873,0,0.2025,0.1838,0,0.2717
"C_reliable",0.1526,0.0545,0.0843,0.0631,0.0698,0.0533,0,0,0.0427,0,0.0653,0,0.0509,0.0669,0.0741,0.0978,0,0.0751,0,0,0,0
"N_worried",0.3626,0.0246,0,0.0562,0,0.0282,0.1593,0,0.0331,0,0.1046,0,0.0594,0,0.1309,0.0498,0.0543,0.0403,0.0108,0.0819,0.0157,0
"self_esteem",2.099,0,0,0,0.8149,1.4361,0.895,0,0.6518,0,0,0,0,0.9242,0,0,0,0,0,0.4085,0.7871,0
"negEmo",0.375,0.1242,0,0.1435,0.176,0.1088,0,0,0,0.1177,0,0.3849,0.1278,0,0,0,0,0,0.0993,0.1136,0,0.1545
