"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0.0321,0,0.0457,0.05,0.0392,0.0566,0.0232,0,0,0,0.1209,0,0,0,0,0,0,0.0228,0.0362,0,0
"E_quiet",0,0,0,0,0,0.2143,0,0,0,0,0,0,0.1467,0.1605,0,0,0,0,0.0952,0,0.1374,0
"C_lazy",0,0,0,0,0,0,0,0,0.0842,0,0.0768,0,0,0.1446,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0.079,0,0.1248,0.0939,0.1717,0.052,0,0,0,0,0.0795,0,0.1253,0,0,0,0.0481,0,0,0
"N_depressed",0,0.1239,0,0,0,0,0,0.1435,0,0,0.109,0,0.1387,0.174,0.2353,0.1731,0,0.2451,0.1308,0.1291,0,0.1035
"E_outgoing",0,0.0846,0,0.1022,0,0.1704,0.1815,0.0707,0.0848,0,0.1206,0,0,0.0749,0,0.0986,0.2283,0.2546,0.1917,0.0905,0.0693,0
"A_kind",0,0.2738,0,0,0.5246,0,0,0,0.1611,0,0,0,0,0,0,0,0.2292,0,0,0.184,0.1495,0
"C_reliable",0,0,0,0.1339,0,0.0774,0,0,0,0,0,0,0,0,0.1055,0,0,0.0954,0,0.0553,0,0.0446
"N_worried",0,0,0,0,0,0,0.2791,0,0.1987,0.1429,0,0,0,0.1801,0,0,0,0.2979,0.122,0.1959,0.1657,0
"self_esteem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1243,0,0,0,0.121,0
"negEmo",0,0.1051,0,0,0.1469,0,0,0,0,0.0894,0,0.3411,0.1112,0,0,0,0.142,0,0.082,0,0,0.0903
