"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0.4604,0,0,-0.0495,0,0,0,0,0,0,0,0,0,0
"E_quiet",-0.3948,0,0,0,0,0.4833,0,0,0,0,0,0,-0.0722,0,0,-0.922,0,0,0,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,0,0.3121,0,0.2852,0.6693,0,0,0,0,0,0,0
"N_relaxed",-0.2838,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4047,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0089,0,0
"E_outgoing",0,0,0,0,0,0,0,0,0,0.4539,0,0,0,0,0,0.1693,0,0,0,0,0,0
"A_kind",0,-0.4276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2777,-0.3667,0,0,0,0
"C_reliable",0,0,-0.4199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4068,0,0,0,0
"N_worried",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5667,-0.4758,0,0
"self_esteem",0,0,0,0,0,0,0,0,0.6395,0,0,0,0.2097,0,0,-0.4247,0,0,0,0,-0.1562,0
"negEmo",0,0,0,0,0,0,0,0,0,0.3848,0,0,-0.253,0,0,-0.1697,0,0,-0.884,0,0,0.4789
