"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0,0,0.127,0,0,0,0,0,0.07,0,0,0,0
"E_quiet",0,0,0,0,0,0,0,0,0,0,0,0,0.1205,0,0,0,0,0,0,0,0,0
"C_lazy",0,0,0,0,0,0,0.2336,0,0,0,0,0,0,0.1436,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0,0,0,0,0,0,0,0,0.1898,0,0,0,0.1384,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0.0194,0,0.0694,0,0,0,0,0,0.0187,0,0,0,0,0,0,0.0731,0,0.0366
"E_outgoing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1293,0,0,0,0,0,0
"A_kind",0.11,0,0.0624,0,0,0,0,0,0,0,0.0655,0,0,0.0824,0,0,0.0356,0.0944,0,0,0.0573,0.06
"C_reliable",0,0,0,0,0,0,0,0.0439,0,0,0,0.0808,0,0,0,0,0,0.0561,0,0,0.0257,0
"N_worried",0.0609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256,0.0594,0,0
"self_esteem",0.2476,0,0.1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914,0
"negEmo",0,0,0,0,0.0332,0.0336,0,0,0,0.0433,0,0,0,0,0,0,0,0,0,0,0,0.0536
