"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0.0334,0,0.043,0,0,0,0,0.0372,0.1532,0,0,0,0,0,0,0,0,0,0
"E_quiet",0.3082,0,0,0,0,0.0888,0.1142,0.0552,0,0,0,0,0.0809,0,0,0,0,0,0,0.1233,0.0929,0.0821
"C_lazy",0,0,0,0,0.1017,0,0,0,0,0.0947,0,0,0,0.0992,0.0782,0,0,0.1082,0,0,0.1026,0
"N_relaxed",0,0,0.1479,0,0.1753,0.132,0,0,0,0,0,0,0,0,0.0929,0,0,0.1632,0,0.2099,0,0
"N_depressed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0,0
"E_outgoing",0,0,0,0,0,0,0,0,0,0.079,0,0,0,0,0,0.1244,0,0,0,0,0.0859,0
"A_kind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1361,0,0,0,0,0
"C_reliable",0,0,0,0.0985,0,0,0,0,0,0.0993,0,0,0,0,0,0,0,0.1982,0,0,0,0.0963
"N_worried",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1458,0,0,0.1954,0,0.1868,0,0,0.1518
"self_esteem",0,0,0,0,0,0,0,0,0,0,0.4155,0,0,0,0,0,0,0,0,0,0.192,0
"negEmo",0,0,0.1161,0,0,0.1156,0.1497,0.0723,0,0,0,0,0,0,0,0,0,0,0,0.2187,0,0.1222
