"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,-0.223,0,0.4543,-0.2651,-0.3418,-0.2432,0.2132,0,-0.017,0,-0.1209,0,-0.0315,0,0,0,0.144,0,0,0,0
"E_quiet",0,0,0,0,0,0.0968,0.2676,0,0,0,0.3337,0,-0.138,0.1711,0,-0.228,0,0,-0.7129,0,0,0
"C_lazy",0,0,0,-1.709,0,1.1547,0,0,0,0,0,0,0,-0.4979,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0,0,0,-2.0832,0,0.019,0,0,0,0,0,0,-0.5143,0,0.421,-0.9227,0,-1.677,0.7336,0
"N_depressed",-0.8747,0,0,0.4202,0,-0.1797,-0.521,-0.1557,0,0.5986,0.3405,-0.4326,0.226,-0.1166,-0.5353,0.6377,0.2686,0,-0.0934,0.1832,-0.2118,-0.0832
"E_outgoing",0.4941,-0.1483,0.1266,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0
"A_kind",0,0,-3.3059,1.0111,0,0,-0.969,0,0,-1.1457,1.3211,-0.8546,1.6886,0,1.3528,1.5075,-0.5158,-2.064,0,-0.938,0,0
"C_reliable",0,0,0,0,0.2373,0,0,0,0,0,0,0,0,0,0.0981,0.1841,0,-0.0623,0,0,0,0
"N_worried",0,0,0,-0.3535,0,0,0,0,0,0,0.1892,0,0.1889,0,0,0,0.3295,0,-0.0576,0,0,0
"self_esteem",0,0,0.3534,0,0,-0.2233,0,0,-0.6866,0,0.3653,0.4437,0,0.5147,-0.5026,0,0.5154,0,0,0,0.4105,-1.0419
"negEmo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2088,0.2211,0,0.237,0.0255
