"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,-0.0036,0,0,0.2639,0,0,-0.1793,0,0,0,-0.2214,-0.4042,0,0,0,0,0,0,0,0,0
"E_quiet",0.0108,0,0,-0.4795,0,0.7917,0,-0.0147,0,0,0.9722,0.321,0.5872,0.8203,-0.23,-1.0762,0,0,0.2154,-0.0664,0,0.0969
"C_lazy",0,0,0,0,9.1996,0,0,3.2746,0,0,0,0,4.1506,-3.9481,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0,0,-0.3206,0,0,0,0,0,0,0,0,0,-0.1098,0,0,0,-0.4908,-0.2411,0,0
"N_depressed",0,0,0,0,0,0,-0.1966,-0.275,0,0.2707,0,0,0,0.6988,0,0,0,0,0,0.1823,0.4845,0
"E_outgoing",0,0,-4.548,0,0,0,0,0,0,0,-1.2765,0,0,0,0,1.6327,0,0,0,0,0,0
"A_kind",0,0,0.1579,0,0.2025,0,0,0,0,0,0,0,0,0,0.2851,0.3822,0.0076,0,0,0,0,0
"C_reliable",0,0,-0.299,0,0,0,0,0,0,0,0,0,0.2071,0,0,0,0.2274,-0.0196,0,0,0,-0.4256
"N_worried",0,0,0.3643,-0.3744,0,0,0,0,0.6188,0,0,0,0,0.031,0,0,0,0.2726,0.0121,0,0,0
"self_esteem",0,-0.0947,0.1794,-0.5043,0,0,0,-0.2975,0,0,0,0,0,0,0,0.5382,0.2158,0,0,0,0.0933,0.434
"negEmo",-0.3693,-0.4376,0.1529,0,0,0,0,0,-0.4114,0,0,0,-0.4978,0,0,0,0,0,0,0.136,0,0.2023
