"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0.0079,0,0,0,0,0,0.0201,0,0,0,0.0241,0,0.0124,0.0075,0.0105,0,0.019,0,0,0.0154,0
"E_quiet",0,0,0,0,0,0,0,0,0,0,0,0,0.1188,0,0,0,0,0,0,0,0,0.2079
"C_lazy",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983,0.059,0,0,0,0,0,0.0972,0
"N_relaxed",0,0,0.2217,0,0,0.1499,0,0,0,0,0,0,0,0,0.1512,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2342,0,0
"E_outgoing",0,0.0927,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1097,0,0,0,0,0,0
"A_kind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1199,0,0,0,0,0
"C_reliable",0,0,0.0655,0,0,0.0446,0,0,0,0,0,0,0,0,0,0,0,0.0967,0,0,0.0721,0
"N_worried",0,0.0453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1307,0.0933,0,0,0
"self_esteem",0,0,0,0,0,0,0,0,0,0,0,0,0.0627,0,0,0,0,0,0.1187,0,0.1046,0
"negEmo",0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0.0413,0.0611,0,0.0953,0,0,0.1
