"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0.0589,0,0.109,0,0,0,0,0.1407,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0,0,0,0,0,0.3138,0,0,0,0,0.1056,0,0,0,0,0,0,0,0,0.1541
"C_lazy",0.1936,0,0,0.1098,0.1042,0.1142,0,0.3738,0.2253,0.1646,0.1625,0.2022,0,0.1343,0,0,0,0,0,0.2216,0.1853,0
"N_relaxed",0,0,0,0,0,0,0,0,0,0,0.395,0,0,0,0.1869,0,0,0,0,0,0,0
"N_depressed",0,0,0,0,0,0,0.1965,0.2728,0,0.1621,0,0,0.1563,0,0,0.1382,0,0,0,0.1637,0,0
"E_outgoing",0,0.1373,0.1314,0,0,0.093,0,0,0,0.2095,0.1397,0,0.1588,0,0,0.1585,0,0,0,0,0,0.161
"A_kind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1344,0,0,0,0,0
"C_reliable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641,0.1713,0,0,0,0
"N_worried",0,0,0.0706,0.0776,0,0,0,0,0,0,0,0,0,0,0,0.0583,0,0,0.1784,0,0.0847,0.0625
"self_esteem",0,0,0,0,0.0927,0.07,0,0,0,0,0,0,0,0.0974,0,0,0,0,0,0,0.1327,0
"negEmo",0,0,0,0.1639,0,0.0806,0.1466,0.3386,0,0,0,0,0,0,0,0.0889,0,0,0,0,0,0.1312
