"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0,0,0.2752,0,0,0,0,0,0,0,0,0,0.3654
"E_quiet",0,0,0,0,-0.4131,0,0,0,0,0,0,0,-0.1966,0,0,0,0,0,0,0,0,0
"C_lazy",0.4203,0,0,0,0,0,0.8193,0,0,0,0,0,0,0.1763,0,0,0,0,0,0,0,0
"N_relaxed",0.1981,0,0,0,0,0.4269,0,0,0,0,0,0.0477,0,-0.6717,0.2579,0,0,0,-0.4526,0.7998,0,-0.1393
"N_depressed",-0.2829,0,0.2746,0,0,0,0,0.2026,0,0,0,0,0,0.2528,0,0,0,0,0.4782,0.3066,0,0
"E_outgoing",0,0,-0.2734,0,0,0,0,0.3358,0,0,0,0,0,0,0,-0.2917,0,0,0,0,0,0
"A_kind",0.4817,0,0,0,0.359,0,0,0,0,-0.4419,0,0,0,0,0,0,0.4346,0,0,0,0,0
"C_reliable",0,-0.4082,-0.6799,0.8992,0,0,0,0.416,0,0,0,-0.6391,0,0,0,0,0,-0.732,0.3347,0,0,0
"N_worried",0,0,0,-0.5438,0,0,0,0,0,0,0,0,-0.4934,0,0,0,0,0,-0.1521,0,0,0
"self_esteem",0,0,-0.2109,0.3594,-0.3647,0,0,0,0,0,0.5315,0,0,0,0,0,0,0,0,0,-0.3203,0
"negEmo",0,0,0,0,0,0,0,0,0,0,0,0,-0.9065,0,0,0,0,0,0,0,0,-1.7779
