"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0.1201,0,0.1203,0,0.1762,0,0,0,0,0,0.1319,0.0947,0,0,0,0,0,0.125,0,0.1685,0
"E_quiet",0.3016,0,0,0,0.1705,0,0,0,0,0,0,0.1757,0.1139,0,0.156,0,0,0,0.1586,0.1763,0,0.1452
"C_lazy",0.7495,0,0,0.4589,0.8371,0.6142,0,0.4621,0.5646,0,0.3786,0,0,0.4301,0,0,0.3908,0.4813,0,0.6346,0,0
"N_relaxed",0.1933,0,0.0958,0,0,0.1585,0.1392,0,0.1237,0.1689,0.0896,0,0.0619,0.1391,0.1596,0.1331,0.0983,0.1212,0,0,0.1984,0
"N_depressed",0,0.06,0.0643,0.0728,0,0.0937,0.1167,0.0891,0,0,0.0641,0.0718,0.0425,0.0682,0,0.0731,0.0605,0.0798,0.0682,0.0697,0.0854,0.0622
"E_outgoing",0,0,0.1853,0.2858,0,0,0,0,0,0,0,0,0,0,0,0.1652,0.1221,0,0,0.149,0,0
"A_kind",0.0357,0.0316,0.1526,0.1385,0.1502,0,0.1319,0.0434,0.11,0.2052,0.041,0.1794,0,0,0.1155,0.0483,0.0543,0.2423,0.054,0,0.1729,0.0225
"C_reliable",0,0,0.1325,0,0.1528,0.1197,0,0,0,0,0,0,0,0,0,0.1113,0.0912,0.1396,0.1048,0.1261,0.1579,0
"N_worried",0,0,0,0.1337,0,0.1608,0,0,0.1758,0,0.133,0.1984,0.0955,0,0.1522,0,0,0.1734,0.1224,0,0.2085,0
"self_esteem",0,0,0.0601,0,0,0,0,0,0,0,0,0.0798,0.0425,0,0.0654,0.0654,0.0514,0.0915,0,0.0609,0.1138,0
"negEmo",0,0.114,0,0,0.1735,0.1841,0.1721,0,0,0.2318,0,0.1804,0.1023,0,0.16,0,0,0,0,0,0,0.1507
