"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0,0,-0.176,-0.3563,0,0,0,0,0,0.2609,0,0,0
"E_quiet",0,0,0,0,-0.305,0,0.2124,0,0,0,0,0,0.1544,0,0,0,0,-0.3348,0,0,0,0
"C_lazy",0,0,0,0.1542,0,0.1975,0,0,0,0,0,0,0,0.5085,0,0,0,-0.2578,0,0,0,0
"N_relaxed",0,0,0,0,0,0,0,0,0,0,0,0,-0.297,0,0.1009,0,0,0,0,0,0,0
"N_depressed",0,0,0,0.3255,0,0,-0.2276,0.1326,0,0,0,0,0,0,0,0,0,-0.365,0,0.4175,0,0
"E_outgoing",0.2549,0,0,0,0,0,0.2648,0,0,0,0,0,0,0,0,0.0587,0,0,0,0,-0.3609,0
"A_kind",0,-0.3274,0,0,0,0,0,0,0,0,0,0,0,0,0.2588,0,-0.0183,0,0,0,0,0
"C_reliable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1828,-0.2193,0,0.1916,0
"N_worried",0,0,0,0,0,0,0,0,0,0,0,0,0.2138,0,0,0,0,0,0.1212,0,0.2483,0
"self_esteem",0,0,0,0,-0.2185,0,0,0,0.2057,0,0.2806,0,0,0,-0.335,0,0,0,0,0,-0.0992,0
"negEmo",0,-0.1671,0,0,0,0,0,0,0,0,0,-0.2185,0,0,0,0,0,0,0.2139,0.4077,0,0.0062
