"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0.0591,0,0,0,0,0,0,0,0,0,0.1273,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0,0,0,0,0,0,0,0,0,0,0.1299,0,0,0,0,0,0,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1418,0,0.0796,0,0.135,0,0,0,0
"N_relaxed",0,0,0,0,0,0,0,0,0,0.1836,0,0.1861,0,0.1087,0.1053,0,0.0561,0,0,0,0,0
"N_depressed",0.0424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1764,0,0
"E_outgoing",0,0,0,0,0,0,0,0,0,0,0.1731,0,0,0.1868,0,0.1038,0,0,0,0,0,0
"A_kind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2139,0,0.1223,0,0,0,0,0
"C_reliable",0.2172,0,0.2165,0,0,0,0,0,0,0,0.1295,0.191,0,0,0,0,0,0.1308,0,0,0,0
"N_worried",0,0,0,0,0,0,0.1213,0,0,0,0.1321,0,0,0,0,0,0,0,0.111,0,0,0
"self_esteem",0,0.0428,0,0,0,0,0.061,0,0,0,0,0,0.045,0,0.0522,0,0.0288,0.0586,0,0,0.1147,0
"negEmo",0,0,0,0,0,0,0,0,0.3178,0,0,0,0,0,0,0,0,0,0,0,0,0.1269
