"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0.0586,0,0,0,0,0,0,0,0,0.0509,0.1345,0,0,0,0,0,0,0,0,0.0834,0.0534
"E_quiet",0,0,0,0.2369,0.2111,0,0,0,0.1215,0.2988,0,0,0.1174,0,0,0,0,0.2859,0,0,0.2603,0
"C_lazy",0.3118,0,0,0,0.3023,0,0,0.0915,0,0,0,0,0,0.2019,0,0,0,0.4165,0,0,0,0
"N_relaxed",0,0,0.1425,0,0.2556,0.1889,0,0,0,0,0.1071,0,0,0,0.1372,0,0.1868,0,0.0886,0,0,0
"N_depressed",0.084,0,0,0.0468,0.0498,0,0,0.0221,0,0,0.0364,0,0.0516,0,0,0,0.0286,0.0708,0,0.0381,0.1028,0
"E_outgoing",0,0,0,0.5806,0,0,0,0,0,0,0.317,0,0,0,0,0.2632,0.1564,0,0,0,0,0.1497
"A_kind",0,0,0,0,0.191,0,0.2162,0.0604,0.069,0,0,0,0,0,0,0,0.1247,0,0,0,0,0
"C_reliable",0,0,0,0,0,0,0,0,0,0,0.0494,0,0,0,0,0.0909,0,0.1079,0,0,0,0
"N_worried",0,0,0,0.231,0,0,0,0,0,0,0.1979,0,0,0,0,0,0,0,0.1346,0.1159,0.3183,0
"self_esteem",0,0,0,0,0,0,0,0,0,0,0.0506,0,0,0,0,0,0,0,0,0,0.0768,0
"negEmo",0,0.6124,0,0,0,0,1.1664,0.3489,0.3258,0,0,0,0,0,0.6834,0,0,0,0,0,0,0.4581
