"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,-0.4245,0,0,-0.6925,0.238,0,0,-0.3229,0,0,0,0,0,0,0,0,0.5024,0
"E_quiet",0,0,0,-1.4138,-0.7656,0,0,-0.587,0,0,0,0,-0.5122,-0.324,-0.2544,0,0,0,0,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0.2003,0,0,-0.3567,0,-0.0056,0,0,-0.3607,0,0,0.3161,0,0
"N_relaxed",0,2.3165,0,0,0,0,0,0,0,0,0,0,0,0,1.503,0,0,0,0,0,0,1.299
"N_depressed",0,0.2612,0,0,0,0,0.262,0,0,0,0.3495,0,0,0,0,0,0,0,0,0.0857,0,0
"E_outgoing",0,0,0,0,0,0,0,0,0,0,-0.2997,0,0,0,0,0.0252,0,0,0,0,0,0
"A_kind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2538,0,-0.3329,0,0,0.4012
"C_reliable",0,0,0,0,0,0,0,-0.3436,0,-0.3972,0,0,0,0,0,0,0,0.1102,0,0,0,0.3266
"N_worried",0.7158,0,0,0,0,0.5093,0.7395,0,0,0,0,0,0,0,0,0,0,0,0.1664,0,0,0
"self_esteem",0,0,0,0,0,0,0,0.4116,0,0,0.2102,0,0,0,0,0,0,0,0.2218,0.32,-0.1436,0
"negEmo",0,0,0,-0.6363,0,-0.2716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2018
