"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,-0.2292,0,0,0,0,0,0,0,0,0,-0.1805,0,0,0,0,0,0,0,0,0,0
"E_quiet",0,0,0,0,0,0,0,0,0,0,0,0,-0.0695,0,0,0,0,0,0,0,0,0
"C_lazy",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,0,0.4266,0,0.5181,0,0,0,0
"N_relaxed",0,0,0,0,0,0,0,0,0,-0.362,0,0.4412,0,-0.214,-0.2616,0,0.3273,0,0,0,0,0
"N_depressed",0.6052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631,0,0
"E_outgoing",0,0,0,0,0,0,0,0,0,0,-0.2752,0,0,0.349,0,-0.0019,0,0,0,0,0,0
"A_kind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2686,0,0.0178,0,0,0,0,0
"C_reliable",-0.3937,0,-0.8917,0,0,0,0,0,0,0,-0.2503,-0.3136,0,0,0,0,0,0.2308,0,0,0,0
"N_worried",0,0,0,0,0,0,-0.3099,0,0,0,0.2159,0,0,0,0,0,0,0,0.25,0,0,0
"self_esteem",0,0.2028,0,0,0,0,-0.306,0,0,0,0,0,0.3272,0,-0.2648,0,0.2242,0.3103,0,0,-0.2231,0
"negEmo",0,0,0,0,0,0,0,0,0.3312,0,0,0,0,0,0,0,0,0,0,0,0,0.0986
