"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0.1951,-0.131,0,0,0,-0.6067,0,0.4843,0,-0.0103,0,0,0,0,0,0,0,0,0,-0.2759
"E_quiet",0,0,0,0,-0.3706,0,0,0.2127,0,0,0.3021,0,0.2716,0,0,0.1924,0,0,0,0,0,0
"C_lazy",0,0,0,-4.5045,0,0,-21.8542,0,0,0,0,-43.7044,0,-20.8686,0,0,0,-17.474,0,0,31.8048,0
"N_relaxed",0,0,0.2246,0,0,0,0,-0.207,0,0,0,0,0,0,-0.2365,0,0,0,-0.3501,0,0,0
"N_depressed",-0.0882,0,0,0,0,0,-0.1506,-0.2351,0,0.4308,0,0,0,0,0,0,0,0,0,-0.1594,0,0
"E_outgoing",0,0,0,0,0,0,0,0,0,0,0,0.2497,0,0,0,-0.1066,0,0,-0.1991,0.7514,0,0
"A_kind",0,0.2701,0.1792,0,0,0,0,0.037,0,0,0.4719,0,0,-0.744,0.9032,0,0.268,-0.838,0.121,0,0,0
"C_reliable",0,0,0,0.1909,0,-0.9498,0,-0.2892,0,0.6169,-0.994,0,0,0,0,0,0.3882,-0.531,-0.5761,0,0,0
"N_worried",0.7231,0.2866,-0.1996,0,0,0,0,0,0.3887,0.0181,0.4861,0,-0.669,0,0,-0.9228,0.1595,-0.5282,-0.0138,0,0,0
"self_esteem",0,0,0,0,0,-0.3118,0,-0.3997,0,0,0,0.5281,0,0,0,0,-0.1503,0,0,0,0.0281,0
"negEmo",0,0,0,0,0,0,3.5793,0,0,0.5721,0,2.9845,0,-0.6271,1.3319,0,0,1.3042,0,0,0,0.5467
