"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0.0529,0,0,0.0644,0,0.1004,0,0,0,0,0,0,0,0,0.0698,0
"E_quiet",0,0,0,0,0.1058,0.0851,0,0,0,0,0,0,0.1222,0,0,0.124,0,0,0,0,0,0
"C_lazy",0,0,0,0,0,0,0,0.1984,0,0,0,0,0,0.1429,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0,0,0,0,0,0,0,0.1137,0,0,0,0,0.1026,0,0,0,0,0,0,0
"N_depressed",0,0,0.0909,0,0,0,0,0,0,0,0,0,0,0.1058,0,0,0,0,0,0.1166,0,0
"E_outgoing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1163,0,0,0,0,0,0
"A_kind",0,0,0,0,0,0,0,0,0,0,0,0.3088,0.1147,0,0,0,0.1056,0,0,0,0,0
"C_reliable",0,0,0.1158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1248,0,0,0,0
"N_worried",0,0,0.3917,0,0,0,0,0,0,0,0.1927,0,0,0,0,0,0,0,0.1212,0,0,0
"self_esteem",0,0,0,0,0,0,0,0,0.0867,0,0,0,0,0,0,0,0,0,0,0,0.0952,0
"negEmo",0,0,0,0,0,0,0,0,0.1384,0,0,0,0,0,0,0,0,0,0,0,0,0.129
