"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0,0,0.0875,0.0538,0,0,0,0,0,0,0,0.091,0
"E_quiet",0,0,0,0,0,0,0.2245,0,0.2021,0.309,0,0.2071,0.1324,0,0,0,0,0,0,0,0,0
"C_lazy",0.0424,0.0192,0,0,0.0153,0,0,0.0292,0.0377,0,0.0214,0,0,0.0442,0,0.0215,0,0,0,0,0.046,0.0358
"N_relaxed",0,0.0756,0,0,0.0618,0,0,0,0,0,0,0.1384,0,0,0.1234,0,0,0,0,0,0.0915,0.0765
"N_depressed",0,0,0,0,0,0.1283,0.0939,0.1681,0,0,0,0.1246,0,0.1844,0,0,0,0,0,0.1634,0,0
"E_outgoing",0,0.1556,0.498,0,0,0,0,0.369,0.3125,0,0,0,0,0.3711,0,0.1842,0,0,0,0,0,0
"A_kind",0,0.1311,0.3027,0,0,0,0,0,0,0,0,0.2089,0,0.3311,0,0,0.115,0,0.1941,0,0,0
"C_reliable",0,0,0,0,0,0,0,0,0,0.1568,0,0,0.0922,0,0,0.0762,0,0.1284,0,0,0,0
"N_worried",0,0,0,0,0,0.0718,0,0,0.1137,0,0,0,0,0,0,0.0639,0.063,0,0.0983,0,0,0
"self_esteem",0.1703,0,0,0.2725,0,0,0,0.1455,0,0,0,0.1689,0,0.2344,0,0,0,0,0.2121,0,0.1762,0.1713
"negEmo",0,0,0.2098,0.197,0.0763,0,0,0.1259,0,0.139,0,0.1555,0,0,0,0.0797,0,0.1093,0,0,0,0.1196
