"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0.0597,0,0,0,0,0,0,0,0.1122,0,0.1082,0,0.0893,0,0,0,0.11,0.0939,0.181,0.1113,0.1383
"E_quiet",0,0,0.1998,0.2853,0.1796,0,0,0.2664,0.4626,0,0.2801,0.265,0.1306,0.16,0,0,0.1625,0.2767,0.1744,0,0,0
"C_lazy",0,0,0,0.2484,0.1319,0,0,0,0,0,0,0,0.107,0.1425,0,0,0,0,0,0,0,0.1898
"N_relaxed",0,0.0523,0.0779,0,0.0575,0.0361,0.0915,0.0611,0.1672,0.1248,0.0789,0.1007,0.0569,0.0602,0.0677,0.0709,0.0527,0,0.0627,0.0974,0.0739,0.1119
"N_depressed",0,0,0.054,0,0,0.0386,0,0.0714,0,0,0.0727,0,0,0.0478,0.0635,0,0,0,0,0.0948,0.0633,0.0752
"E_outgoing",0.2961,0,0.285,0,0,0.1706,0.395,0.3338,0.7047,0.5553,0.3326,0,0.1853,0.202,0,0.3212,0.2152,0,0,0,0.331,0.4686
"A_kind",0.1811,0,0,0,0,0,0.1935,0,0,0,0,0,0.0873,0,0,0.1152,0.1257,0,0,0.2551,0,0.1894
"C_reliable",0.1049,0.0598,0.0916,0.1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1076,0,0.1375,0.0971,0
"N_worried",0,0.2318,0,0,0,0,0.3834,0,0.4558,0.2558,0,0,0,0,0.2213,0,0.1584,0,0.182,0,0.2757,0
"self_esteem",0,0,0,0.1153,0,0,0,0,0.251,0,0.1481,0,0,0,0,0.0795,0.0745,0,0.0911,0,0.1157,0.124
"negEmo",0,0,0.0772,0.0902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795,0,0,0.1037
