"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0,-0.3558,0.3727,0,0,0,0,0,0,0.4395,0.3377,0,0
"E_quiet",0,0,0,0,0.2847,0,0,0,0,0,0,0,-0.1989,0,0,0,0,0,0,0,0,0.3995
"C_lazy",0,0,0,0,0,0,0,0,0.9483,0,0,0,0,-0.7166,0,0,0,-0.7665,0,0,0,0
"N_relaxed",0.7273,2.0276,-0.5467,0,1.5577,0,0,0,0.6141,0,-3.0445,0,-1.4547,-0.657,1.5257,0,-1.442,0,0,0,2.4456,0.3753
"N_depressed",0,0,-0.5946,0,0,0,0,0,0,0,0,0,0,0.4927,0,0,0,-0.0394,0,-0.0878,0,0
"E_outgoing",0,-0.8016,0.237,-0.8169,0,0,0.3688,0,0.1126,0,0,0,0,0,-0.4733,0.0855,0.607,-0.341,0,0,-0.4033,0
"A_kind",0,0,0,0.4869,0,0,0,0,0,0,0,0.3425,0,0,0,0,-0.2095,0,0,0,0,0
"C_reliable",0,0,0,0,0,0,0,1.1512,0,-0.4036,0,0,0,0,0,0,0,0.2714,0,0,0,0
"N_worried",-0.6244,0,-1.064,-0.9837,-0.5031,0,-0.7879,0,0.4919,-0.1619,-0.1754,0.3277,0,-0.2559,0,0.4562,0.3358,-1.1609,-0.4744,-0.2292,0.5092,0.7464
"self_esteem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7e-04,0
"negEmo",0,0,0,0,-0.8925,0,-0.9643,-1.0131,0,0,0,0.6006,0,0,0,0,0,0,0.5936,0,0.9358,-0.6318
