"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,0,0,0,0,0,0.421,0.3715,0.1584,0.1929,0,0,0,0.2202,0,0,0,0
"E_quiet",0,0,0.15,0,0.14,0,0,0,0,0,0,0,0.1184,0,0,0,0,0,0,0,0,0
"C_lazy",0,0.1423,0,0.1186,0.138,0,0,0,0.1331,0.1023,0,0,0,0.082,0.1715,0,0.1456,0.1016,0,0,0,0
"N_relaxed",0,0.0948,0,0,0,0,0,0,0,0,0,0,0.0841,0,0.1103,0,0,0.0837,0,0,0,0
"N_depressed",0,0,0,0,0,0,0,0,0,0.0664,0.0993,0,0.072,0.0602,0.0986,0,0,0,0,0.0981,0,0
"E_outgoing",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671,0,0.1103,0,0,0,0,0.0851,0
"A_kind",0.105,0,0,0.0915,0.0973,0,0,0,0,0,0,0,0.0709,0,0.1117,0,0.0993,0,0,0,0.0779,0
"C_reliable",0,0,0.082,0,0,0.1124,0,0,0,0.0941,0,0,0,0,0,0,0,0.1086,0,0,0,0.152
"N_worried",0,0,0,0.0754,0,0,0,0,0,0.0784,0.1129,0,0,0.0515,0,0.0829,0,0,0.1038,0.1043,0,0
"self_esteem",0.7318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2613,0.3864
"negEmo",0.3881,0,0,0,0,0,0,0.7655,0,0,0,0,0,0,0,0,0,0,0,0,0.2636,0.349
