"","A_rude","E_quiet","C_lazy","N_relaxed","E_outgoing","A_kind","C_reliable","N_worried","N_depressed","self_esteem","negEmo","A_rudelag","E_quietlag","C_lazylag","N_relaxedlag","E_outgoinglag","A_kindlag","C_reliablelag","N_worriedlag","N_depressedlag","self_esteemlag","negEmolag"
"A_rude",0,0,0,0,0,-0.8007,0,-0.7353,0.5038,0,0,-0.2089,-0.3593,0,1.1831,0,0,0,0,-0.5662,0,0.5405
"E_quiet",0.2245,0,0.2306,0,-0.3143,0,0,0,0,0,0,0,0.2048,0,0,0,0,0,0,0.2917,0,-0.5598
"C_lazy",0,0,0,0,0.1128,0,0,0,0,0,0.2768,0,-0.2951,0.3188,0,0,0,0,0,0,0,0
"N_relaxed",0,0,0,0,0,0,0,-0.3798,0,0,0,0,-0.5066,0,0.3285,0,0,0,0,0,0.3601,0.2784
"N_depressed",0,0,0,0,0,0,0,0,0,0,0.0787,0,-0.1683,0.238,0,0,0,0,-0.7236,0.164,0.6173,0
"E_outgoing",0,0,0,0.4829,0,0.3177,-0.1597,0,0,0,-0.0299,0.5465,0,0,0,0.0085,0.2698,0,0,0,0,0
"A_kind",0.9507,0,0,0,0,0,0,0,0,0,0,-0.3932,0,0,0,0,-0.5538,0,0,0,0,0
"C_reliable",0.3427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212,0,0,0,0
"N_worried",0.3803,0,0.0947,0,0,0.5472,0,0,0,0,0.4051,0,0,0,0,0,0,0,0.2568,0,0.3153,0
"self_esteem",0,0,0,-0.2918,0,0,0,0,0,0,0.3876,0,0,0,0,0,0,0,0.2505,0,0.0332,0
"negEmo",0,0,0,0.2579,0,0,0,0,0,0,0,0,0,0,0,0,-0.6174,0,-0.2477,0,0,0.0509
